OrderID,Date,CustomerID,ProductID,Quantity,SellingPrice,TotalRevenue,DiscountAmt,ShippingCost,Channel,Status
ORD-005703,10-06-2024,CUST-0956,1140,2,4768.69,9537.37,286.63,0,App,Delivered
ORD-005704,27-12-2023,CUST-0402,1022,1,2845.17,2845.17,416.83,0,App,Delivered
ORD-005705,25-01-2023,CUST-0973,1228,1,1069.39,1069.39,103.61,0,App,Delivered
ORD-005706,10-07-2023,CUST-0069,1009,1,4503.46,4503.46,260.54,0,App,Delivered
ORD-005707,17-01-2023,CUST-0644,1155,2,2233.48,4466.96,457.04,0,App,Delivered
ORD-005708,31-03-2023,CUST-0737,1188,1,2502.24,2502.24,83.76,0,App,Delivered
ORD-005709,05-08-2024,CUST-0623,1152,1,1539.05,1539.05,33.95,0,App,Delivered
ORD-005710,13-10-2023,CUST-1000,1090,1,2054.2,2054.2,49.8,0,App,Delivered
ORD-005711,10-09-2023,CUST-0284,1240,1,1997.21,1997.21,327.79,0,App,Delivered
ORD-005712,25-05-2023,CUST-0028,1007,1,3681.27,3681.27,757.73,0,Web,Delivered
ORD-005713,23-09-2024,CUST-0271,1227,1,339.58,339.58,5.42,44,App,Delivered
ORD-005714,27-01-2023,CUST-0136,1165,1,1349.62,1349.62,171.38,0,App,Delivered
ORD-005715,20-01-2023,CUST-0459,1154,1,1753.63,1753.63,213.37,0,Web,Delivered
ORD-005716,04-12-2023,CUST-0542,1157,1,677.4,677.4,38.6,0,App,Delivered
ORD-005717,18-05-2023,CUST-0246,1031,1,731.37,731.37,152.63,0,Web,Delivered
ORD-005718,23-12-2023,CUST-0715,1173,1,3205.96,3205.96,423.04,0,App,Delivered
ORD-005719,10-07-2023,CUST-0130,1062,2,313.6,627.2,24.8,0,App,Delivered
ORD-005720,20-12-2024,CUST-0921,1076,1,4009.96,4009.96,271.04,0,Store,Delivered
ORD-005721,30-08-2024,CUST-0927,1235,2,3792.69,7585.37,264.63,0,Web,Delivered
ORD-005722,16-12-2023,CUST-0979,1191,1,514.25,514.25,11.75,0,App,Delivered
ORD-005723,05-05-2024,CUST-0928,1092,1,458.52,458.52,98.48,82,App,Delivered
ORD-005723,05-05-2024,CUST-0419,1122,1,615,615,164,0,App,Returned
ORD-005724,14-02-2024,CUST-0382,1224,1,1876.61,1876.61,15.39,0,App,Delivered
ORD-005725,11-11-2024,CUST-0482,1013,1,1924.96,1924.96,1162.04,0,Web,Delivered
ORD-005726,06-03-2024,CUST-0916,1141,1,816.29,816.29,83.71,0,Store,Delivered
ORD-005727,03-09-2024,CUST-0987,1027,2,3661.59,7323.18,704.82,0,App,Delivered
ORD-005728,23-01-2024,CUST-0915,1175,1,2000.8,2000.8,238.2,0,App,Delivered
ORD-005729,24-10-2023,CUST-0735,1051,1,1065.39,1065.39,132.61,0,Store,Delivered
ORD-005730,31-10-2023,CUST-0297,1202,2,2934.01,5868.01,139.99,0,App,Returned
ORD-005731,06-10-2023,CUST-0811,1196,1,4367.05,4367.05,121.95,0,App,Returned
ORD-005732,23-10-2024,CUST-0791,1105,1,1089.18,1089.18,105.82,0,App,Delivered
ORD-005733,29-11-2024,CUST-0693,1032,2,1336.4,2672.8,729.2,0,App,Delivered
ORD-005734,08-11-2024,CUST-0445,1066,2,1961.65,3923.3,1564.7,0,App,Delivered
ORD-005734,08-11-2024,CUST-0437,1003,1,1165.84,1165.84,277.16,0,App,Delivered
ORD-005735,27-11-2023,CUST-0037,1103,1,760.32,760.32,345.68,0,Web,Delivered
ORD-005735,27-11-2023,CUST-0666,1063,3,2048.25,6144.76,1226.24,0,App,Delivered
ORD-005736,09-10-2024,CUST-0048,1227,2,325.3,650.6,39.4,0,App,Delivered
ORD-005737,01-04-2024,CUST-0574,1019,1,4078.55,4078.55,613.45,0,Store,Delivered
ORD-005738,10-10-2024,CUST-0377,1012,2,1528.98,3057.97,156.03,0,App,Delivered
ORD-005739,25-05-2023,CUST-0466,1038,1,472.24,472.24,89.76,81,App,Delivered
ORD-005740,18-09-2023,CUST-0546,1137,1,3519.92,3519.92,22.08,0,App,Delivered
ORD-005741,02-05-2023,CUST-0836,1086,1,3435.46,3435.46,1103.54,0,App,Delivered
ORD-005742,10-06-2024,CUST-0691,1049,1,1395.17,1395.17,37.83,0,App,Delivered
ORD-005743,06-11-2023,CUST-0480,1216,1,1293.39,1293.39,396.61,0,Store,Returned
ORD-005743,06-11-2023,CUST-0198,1201,1,693.37,693.37,179.63,0,App,Delivered
ORD-005744,17-03-2024,CUST-0154,1020,2,3237.45,6474.91,325.09,0,App,Delivered
ORD-005745,15-11-2024,CUST-0203,1211,2,228.57,457.14,148.86,56,App,Returned
ORD-005746,03-03-2024,CUST-0880,1127,2,4209.21,8418.42,501.58,0,App,Returned
ORD-005747,25-06-2024,CUST-0703,1048,1,3112.34,3112.34,458.66,0,Web,Delivered
ORD-005748,24-05-2023,CUST-0697,1093,1,661.85,661.85,218.15,0,App,Delivered
ORD-005749,23-06-2023,CUST-0447,1107,1,1283.82,1283.82,164.18,0,App,Delivered
ORD-005750,09-10-2024,CUST-0447,1215,1,3857.02,3857.02,629.98,0,Store,Delivered
ORD-005751,15-01-2023,CUST-0561,1137,2,3219.22,6438.44,645.56,0,App,Returned
ORD-005752,04-05-2023,CUST-0527,1075,1,737.21,737.21,207.79,0,App,Delivered
ORD-005753,30-10-2023,CUST-0546,1102,1,661.29,661.29,81.71,0,App,Delivered
ORD-005754,22-04-2024,CUST-0231,1137,1,3363.32,3363.32,178.68,0,App,Delivered
ORD-005755,28-02-2023,CUST-0640,1008,1,4801.85,4801.85,95.15,0,App,Delivered
ORD-005756,06-02-2024,CUST-0237,1190,1,4652.43,4652.43,39.57,0,App,Delivered
ORD-005757,19-06-2024,CUST-0649,1017,1,3018.76,3018.76,98.24,0,App,Delivered
ORD-005758,10-08-2023,CUST-0960,1230,2,4404.89,8809.78,276.22,0,App,Delivered
ORD-005759,24-09-2024,CUST-0206,1210,2,2572.87,5145.74,384.26,0,App,Delivered
ORD-005760,08-06-2024,CUST-0260,1180,1,2102,2102,230,0,App,Returned
ORD-005761,04-10-2023,CUST-0253,1081,1,3655.2,3655.2,110.8,0,App,Delivered
ORD-005762,17-04-2024,CUST-0824,1057,3,368.16,1104.48,77.52,0,App,Delivered
ORD-005763,07-12-2023,CUST-0569,1017,1,2991.07,2991.07,125.93,0,App,Delivered
ORD-005764,17-06-2024,CUST-0653,1008,1,4414.16,4414.16,482.84,0,App,Delivered
ORD-005765,04-03-2023,CUST-0526,1049,1,1281.7,1281.7,151.3,0,App,Delivered
ORD-005766,05-05-2023,CUST-0762,1167,1,1172.7,1172.7,340.3,0,App,Delivered
ORD-005767,02-08-2024,CUST-0051,1218,1,2629.05,2629.05,415.95,0,Web,Delivered
ORD-005768,03-02-2023,CUST-0361,1082,1,4441.5,4441.5,275.5,0,Store,Delivered
ORD-005769,05-01-2024,CUST-0795,1088,1,3058.6,3058.6,10.4,0,App,Delivered
ORD-005770,11-05-2024,CUST-0605,1139,1,680.08,680.08,213.92,0,Store,Returned
ORD-005771,17-03-2024,CUST-0625,1233,2,3604.43,7208.86,1003.14,0,Store,Returned
ORD-005772,28-03-2024,CUST-0100,1187,1,2457.88,2457.88,124.12,0,App,Cancelled
ORD-005773,21-12-2024,CUST-0855,1165,1,1300.56,1300.56,220.44,0,App,Returned
ORD-005774,23-06-2023,CUST-0630,1072,3,1164.84,3494.52,153.48,0,Web,Delivered
ORD-005775,06-10-2023,CUST-0795,1084,1,3300.92,3300.92,267.08,0,App,Delivered
ORD-005776,24-08-2024,CUST-0468,1215,1,3977.46,3977.46,509.54,0,App,Cancelled
ORD-005777,05-12-2024,CUST-0043,1146,1,4225.54,4225.54,524.46,0,App,Delivered
ORD-005778,01-04-2024,CUST-0122,1139,1,799.02,799.02,94.98,0,App,Delivered
ORD-005779,31-05-2024,CUST-0079,1239,1,3610.61,3610.61,577.39,0,App,Delivered
ORD-005779,31-05-2024,CUST-0641,1081,1,3212.41,3212.41,553.59,0,App,Delivered
ORD-005780,27-01-2024,CUST-0907,1223,1,769.19,769.19,126.81,0,App,Delivered
ORD-005781,11-11-2023,CUST-0375,1109,2,700.9,1401.8,432.2,0,Web,Delivered
ORD-005782,28-07-2024,CUST-0441,1027,1,3930.98,3930.98,83.02,0,App,Delivered
ORD-005783,20-02-2023,CUST-0789,1023,1,835.8,835.8,33.2,0,App,Delivered
ORD-005784,26-07-2023,CUST-0237,1107,1,1395.2,1395.2,52.8,0,App,Delivered
ORD-005785,11-05-2024,CUST-0434,1188,1,2084.86,2084.86,501.14,0,App,Returned
ORD-005786,28-08-2023,CUST-0464,1125,1,4178.21,4178.21,26.79,0,Store,Delivered
ORD-005787,24-04-2023,CUST-0282,1074,2,1989.34,3978.68,567.32,0,App,Delivered
ORD-005788,28-01-2024,CUST-0162,1237,2,4310.29,8620.58,955.42,0,App,Delivered
ORD-005789,21-01-2024,CUST-0516,1009,1,4391.67,4391.67,372.33,0,Web,Delivered
ORD-005790,11-07-2024,CUST-0780,1051,2,1170.28,2340.56,55.44,0,App,Delivered
ORD-005791,13-02-2024,CUST-0379,1018,1,565.61,565.61,89.39,0,Web,Delivered
ORD-005792,31-12-2023,CUST-0767,1014,2,1988.8,3977.61,148.39,0,App,Delivered
ORD-005793,13-03-2023,CUST-0213,1232,1,1226.32,1226.32,67.68,0,App,Delivered
ORD-005794,05-02-2024,CUST-0330,1190,3,4198.35,12595.05,1480.95,0,App,Returned
ORD-005795,26-08-2023,CUST-0376,1013,1,2798.52,2798.52,288.48,0,App,Delivered
ORD-005796,29-09-2024,CUST-0052,1090,1,1912.37,1912.37,191.63,0,App,Cancelled
ORD-005796,29-09-2024,CUST-0609,1129,1,757.5,757.5,98.5,0,App,Returned
ORD-005797,21-09-2024,CUST-0867,1172,1,4417.56,4417.56,468.44,0,App,Delivered
ORD-005798,07-05-2024,CUST-0867,1203,1,1085.1,1085.1,234.9,0,App,Delivered
ORD-005799,10-08-2023,CUST-0135,1133,1,3358.82,3358.82,375.18,0,App,Delivered
ORD-005800,05-02-2024,CUST-0767,1015,1,2978.46,2978.46,78.54,0,App,Delivered
ORD-005801,06-12-2023,CUST-0484,1009,1,4762.85,4762.85,1.15,0,App,Delivered
ORD-005802,10-12-2024,CUST-0960,1185,1,1943.74,1943.74,220.26,0,Web,Delivered
ORD-005803,18-05-2024,CUST-0990,1233,1,3528.48,3528.48,577.52,0,Web,Delivered
ORD-005804,16-07-2024,CUST-0095,1175,1,1912.05,1912.05,326.95,0,Web,Delivered
ORD-005805,07-04-2024,CUST-0716,1240,1,2305.94,2305.94,19.06,0,Web,Delivered
ORD-005806,03-09-2024,CUST-0010,1027,1,3668.29,3668.29,345.71,0,App,Returned
ORD-005807,08-12-2024,CUST-0476,1086,1,4382.71,4382.71,156.29,0,App,Delivered
ORD-005808,03-06-2023,CUST-0587,1236,2,4133.05,8266.11,603.89,0,App,Delivered
ORD-005809,01-01-2024,CUST-0890,1196,1,4198.57,4198.57,290.43,0,App,Delivered
ORD-005810,13-09-2024,CUST-0230,1093,2,793.51,1587.02,172.98,0,Web,Delivered
ORD-005811,12-06-2023,CUST-0254,1106,1,1738.32,1738.32,119.68,0,App,Delivered
ORD-005812,18-06-2023,CUST-0736,1086,1,4471.83,4471.83,67.17,0,App,Delivered
ORD-005813,22-12-2023,CUST-0660,1155,1,2112.29,2112.29,349.71,0,App,Delivered
ORD-005814,07-03-2023,CUST-0934,1193,1,2127.02,2127.02,346.98,0,App,Delivered
ORD-005815,03-08-2024,CUST-0424,1133,1,3313.53,3313.53,420.47,0,Web,Delivered
ORD-005816,13-03-2024,CUST-0960,1032,1,1506.87,1506.87,194.13,0,App,Delivered
ORD-005817,03-03-2024,CUST-0825,1035,1,4603.91,4603.91,258.09,0,App,Delivered
ORD-005818,03-03-2024,CUST-0358,1015,2,2908.77,5817.54,296.46,0,App,Delivered
ORD-005819,28-07-2024,CUST-0567,1132,1,547.03,547.03,77.97,0,Web,Delivered
ORD-005820,28-02-2024,CUST-0410,1044,2,4017.45,8034.9,81.1,0,App,Delivered
ORD-005821,21-05-2023,CUST-0486,1008,2,4104.06,8208.11,1585.89,0,App,Delivered
ORD-005822,26-09-2023,CUST-0453,1100,1,2905.5,2905.5,296.5,0,App,Returned
ORD-005823,03-11-2023,CUST-0593,1117,1,2967.42,2967.42,530.58,0,App,Delivered
ORD-005824,07-07-2023,CUST-0702,1113,1,2136.81,2136.81,99.19,0,App,Delivered
ORD-005825,06-10-2024,CUST-0080,1143,1,2867.8,2867.8,291.2,0,App,Returned
ORD-005826,18-08-2023,CUST-0444,1060,1,2707.8,2707.8,378.2,0,Web,Delivered
ORD-005827,18-05-2023,CUST-0359,1225,1,2932.98,2932.98,512.02,0,App,Delivered
ORD-005828,20-04-2024,CUST-0751,1062,2,295.19,590.38,61.62,0,App,Delivered
ORD-005829,03-12-2023,CUST-0833,1182,1,565.14,565.14,51.86,0,App,Returned
ORD-005830,09-10-2024,CUST-0857,1133,1,3453.83,3453.83,280.17,0,App,Delivered
ORD-005831,09-09-2024,CUST-0708,1058,2,1225.64,2451.29,24.71,0,App,Delivered
ORD-005832,22-10-2024,CUST-0407,1238,1,1568.58,1568.58,34.42,0,App,Delivered
ORD-005833,23-03-2023,CUST-0073,1211,1,271.5,271.5,31.5,82,App,Returned
ORD-005834,11-08-2024,CUST-0072,1118,1,3953,3953,74,0,App,Delivered
ORD-005835,09-03-2024,CUST-0078,1118,1,3658.43,3658.43,368.57,0,App,Delivered
ORD-005836,03-01-2023,CUST-0211,1200,3,1821.49,5464.47,277.53,0,App,Delivered
ORD-005837,01-11-2024,CUST-0574,1204,1,2160.26,2160.26,599.74,0,App,Returned
ORD-005838,11-01-2024,CUST-0199,1176,1,1510.84,1510.84,239.16,0,Web,Delivered
ORD-005839,22-06-2023,CUST-0739,1087,1,2273.06,2273.06,56.94,0,Web,Delivered
ORD-005839,22-06-2023,CUST-0388,1195,2,2788.54,5577.08,160.92,0,App,Delivered
ORD-005840,06-08-2024,CUST-0152,1151,1,1097.87,1097.87,78.13,0,App,Delivered
ORD-005840,06-08-2024,CUST-0744,1231,1,4141.47,4141.47,724.53,0,App,Returned
ORD-005841,14-01-2024,CUST-0555,1065,1,998.62,998.62,172.38,0,Web,Delivered
ORD-005842,16-08-2024,CUST-0307,1166,1,3309.23,3309.23,14.77,0,Store,Delivered
ORD-005843,09-03-2024,CUST-0977,1008,1,4338.42,4338.42,558.58,0,App,Delivered
ORD-005844,23-07-2024,CUST-0282,1125,2,4007.47,8014.94,395.06,0,Web,Delivered
ORD-005845,05-07-2024,CUST-0714,1120,1,3812.14,3812.14,473.86,0,Web,Delivered
ORD-005846,20-05-2023,CUST-0101,1012,2,1419.68,2839.37,374.63,0,App,Delivered
ORD-005847,15-09-2023,CUST-0247,1039,1,3574.79,3574.79,11.21,0,App,Delivered
ORD-005848,20-01-2023,CUST-0551,1021,1,2557.53,2557.53,143.47,0,Store,Delivered
ORD-005848,20-01-2023,CUST-0031,1011,1,339.3,339.3,13.7,64,App,Delivered
ORD-005849,09-12-2023,CUST-0515,1118,1,3601.81,3601.81,425.19,0,App,Delivered
ORD-005850,12-10-2024,CUST-0383,1108,1,2396.46,2396.46,184.54,0,Web,Delivered
ORD-005851,29-08-2024,CUST-0062,1206,1,2501.27,2501.27,220.73,0,App,Delivered
ORD-005852,03-01-2023,CUST-0805,1132,1,565.95,565.95,59.05,0,App,Delivered
ORD-005853,03-05-2023,CUST-0398,1031,1,732.85,732.85,151.15,0,App,Delivered
ORD-005854,26-07-2023,CUST-0449,1208,1,3264.3,3264.3,140.7,0,App,Delivered
ORD-005854,26-07-2023,CUST-0115,1076,2,3791.65,7583.3,978.7,0,Web,Delivered
ORD-005855,02-03-2024,CUST-0311,1026,1,1044.96,1044.96,82.04,0,Web,Delivered
ORD-005856,12-03-2023,CUST-0598,1067,2,4342.53,8685.06,230.94,0,App,Delivered
ORD-005857,25-02-2023,CUST-0099,1045,1,1300.4,1300.4,142.6,0,App,Delivered
ORD-005858,17-05-2024,CUST-0438,1200,2,1561.31,3122.62,705.38,0,App,Delivered
ORD-005859,25-04-2023,CUST-0825,1025,1,911.41,911.41,41.59,0,Store,Delivered
ORD-005860,28-08-2024,CUST-0143,1051,1,1042.45,1042.45,155.55,0,App,Delivered
ORD-005860,28-08-2024,CUST-0657,1119,1,4489.15,4489.15,362.85,0,Web,Delivered
ORD-005861,17-08-2023,CUST-0238,1171,1,1101.13,1101.13,40.87,0,App,Delivered
ORD-005862,18-08-2023,CUST-0923,1200,2,1672.94,3345.89,482.11,0,App,Delivered
ORD-005863,25-12-2024,CUST-0070,1173,1,3507.48,3507.48,121.52,0,App,Returned
ORD-005864,23-02-2024,CUST-0859,1191,1,522.3,522.3,3.7,0,App,Delivered
ORD-005865,06-12-2024,CUST-0579,1046,1,4627.62,4627.62,270.38,0,App,Delivered
ORD-005866,07-04-2024,CUST-0294,1049,1,1397.72,1397.72,35.28,0,Web,Delivered
ORD-005866,07-04-2024,CUST-0461,1032,1,1584.38,1584.38,116.62,0,App,Delivered
ORD-005867,13-10-2024,CUST-0813,1025,1,922.54,922.54,30.46,0,App,Delivered
ORD-005868,13-12-2024,CUST-0615,1077,1,4632.35,4632.35,30.65,0,App,Delivered
ORD-005869,12-09-2024,CUST-0854,1226,2,1960.6,3921.2,674.8,0,App,Delivered
ORD-005870,16-05-2023,CUST-0988,1087,1,1808.57,1808.57,521.43,0,Store,Delivered
ORD-005871,20-09-2023,CUST-0422,1147,1,4131.61,4131.61,501.39,0,App,Delivered
ORD-005872,29-10-2023,CUST-0259,1100,1,2770.08,2770.08,431.92,0,Web,Delivered
ORD-005873,10-11-2023,CUST-0487,1113,1,1650.3,1650.3,585.7,0,App,Delivered
ORD-005874,02-01-2023,CUST-0703,1067,2,4240.3,8480.59,435.41,0,App,Delivered
ORD-005875,11-12-2024,CUST-0076,1190,1,4328.27,4328.27,363.73,0,App,Delivered
ORD-005876,18-05-2023,CUST-0411,1202,1,2473.43,2473.43,530.57,0,App,Delivered
ORD-005877,18-01-2023,CUST-0048,1098,1,3146.1,3146.1,487.9,0,App,Delivered
ORD-005878,25-07-2024,CUST-0524,1166,1,2855.75,2855.75,468.25,0,Web,Returned
ORD-005879,24-09-2024,CUST-0878,1188,1,2381.6,2381.6,204.4,0,App,Delivered
ORD-005880,16-05-2023,CUST-0293,1050,3,824.06,2472.18,659.82,0,App,Delivered
ORD-005881,21-09-2023,CUST-0103,1122,3,665.57,1996.72,340.28,0,App,Cancelled
ORD-005882,23-06-2024,CUST-0356,1068,1,1529.2,1529.2,22.8,0,App,Delivered
ORD-005883,11-04-2024,CUST-0772,1094,1,2465.81,2465.81,115.19,0,App,Delivered
ORD-005884,03-05-2024,CUST-0638,1014,1,1591.84,1591.84,471.16,0,Store,Delivered
ORD-005884,03-05-2024,CUST-0550,1120,1,3430.49,3430.49,855.51,0,App,Delivered
ORD-005885,20-08-2023,CUST-0725,1015,1,2602.01,2602.01,454.99,0,App,Delivered
ORD-005886,17-10-2024,CUST-0525,1091,1,673.05,673.05,108.95,0,Store,Delivered
ORD-005887,20-08-2023,CUST-0639,1064,1,1603.37,1603.37,159.63,0,App,Delivered
ORD-005888,13-04-2023,CUST-0774,1040,1,1922.54,1922.54,105.46,0,App,Delivered
ORD-005889,28-12-2024,CUST-0324,1236,1,3828.34,3828.34,606.66,0,App,Delivered
ORD-005890,28-07-2024,CUST-0675,1117,2,3125.05,6250.11,745.89,0,App,Delivered
ORD-005891,26-02-2024,CUST-0918,1174,1,1350.31,1350.31,215.69,0,App,Delivered
ORD-005892,12-07-2023,CUST-0470,1184,1,3896.74,3896.74,173.26,0,Web,Delivered
ORD-005893,31-03-2024,CUST-0530,1023,1,862.42,862.42,6.58,0,Store,Delivered
ORD-005894,09-07-2023,CUST-0346,1143,1,3066.14,3066.14,92.86,0,Web,Delivered
ORD-005895,26-01-2023,CUST-0134,1120,1,3809.95,3809.95,476.05,0,App,Delivered
ORD-005896,15-08-2023,CUST-0884,1223,1,895.49,895.49,0.51,0,App,Delivered
ORD-005897,24-06-2023,CUST-0132,1160,1,1321.83,1321.83,49.17,0,App,Cancelled
ORD-005898,19-05-2023,CUST-0728,1067,2,3767.59,7535.17,1380.83,0,App,Delivered
ORD-005898,19-05-2023,CUST-0208,1165,2,1144.25,2288.5,753.5,0,App,Returned
ORD-005899,30-05-2024,CUST-0780,1157,1,593.84,593.84,122.16,0,App,Returned
ORD-005900,04-01-2024,CUST-0135,1114,1,4031.65,4031.65,246.35,0,App,Delivered
ORD-005901,07-07-2024,CUST-0212,1171,1,1009.38,1009.38,132.62,0,App,Delivered
ORD-005902,12-03-2024,CUST-0433,1169,2,620.71,1241.42,10.58,0,App,Returned
ORD-005903,10-10-2023,CUST-0692,1146,1,4647.45,4647.45,102.55,0,App,Delivered
ORD-005904,10-05-2023,CUST-0473,1130,1,1890.04,1890.04,335.96,0,Store,Delivered
ORD-005905,20-01-2023,CUST-0615,1148,2,4297.87,8595.74,1090.26,0,App,Delivered
ORD-005906,01-05-2024,CUST-0995,1090,1,1808.35,1808.35,295.65,0,Web,Delivered
ORD-005907,04-04-2023,CUST-0456,1203,1,1161.22,1161.22,158.78,0,App,Delivered
ORD-005908,18-02-2023,CUST-0497,1025,1,868.34,868.34,84.66,0,App,Delivered
ORD-005909,30-04-2024,CUST-0185,1047,1,3744.32,3744.32,64.68,0,Store,Delivered
ORD-005910,30-07-2023,CUST-0830,1154,1,1951.45,1951.45,15.55,0,App,Delivered
ORD-005911,07-02-2023,CUST-0453,1049,1,1369.63,1369.63,63.37,0,App,Delivered
ORD-005912,06-06-2023,CUST-0079,1070,1,4052.68,4052.68,591.32,0,Web,Delivered
ORD-005913,21-12-2024,CUST-0100,1092,1,538.41,538.41,18.59,0,App,Delivered
ORD-005914,29-12-2023,CUST-0872,1079,3,4764.41,14293.24,115.76,0,Store,Delivered
ORD-005915,16-10-2023,CUST-0913,1236,2,4141.65,8283.29,586.71,0,App,Delivered
ORD-005916,29-01-2024,CUST-0571,1031,1,829.72,829.72,54.28,0,App,Delivered
ORD-005917,21-10-2024,CUST-0204,1030,1,2186.79,2186.79,300.21,0,App,Delivered
ORD-005918,27-05-2023,CUST-0840,1061,1,3074.08,3074.08,786.92,0,App,Delivered
ORD-005919,31-05-2023,CUST-0409,1087,1,1910.93,1910.93,419.07,0,App,Delivered
ORD-005920,01-11-2024,CUST-0912,1181,1,815.63,815.63,369.37,0,App,Delivered
ORD-005921,12-05-2024,CUST-0603,1009,1,4210.05,4210.05,553.95,0,Web,Returned
ORD-005922,29-08-2023,CUST-0100,1210,1,2611.33,2611.33,153.67,0,Web,Delivered
ORD-005923,29-11-2024,CUST-0035,1079,2,3776.28,7552.55,2053.45,0,Web,Cancelled
ORD-005923,29-11-2024,CUST-0312,1135,1,1681.25,1681.25,754.75,0,Web,Delivered
ORD-005924,01-03-2024,CUST-0966,1152,1,1383.16,1383.16,189.84,0,Web,Returned
ORD-005925,27-12-2023,CUST-0711,1090,1,1804.31,1804.31,299.69,0,App,Delivered
ORD-005926,04-04-2024,CUST-0247,1108,1,2358.6,2358.6,222.4,0,App,Delivered
ORD-005927,24-12-2023,CUST-0071,1035,2,4401.05,8802.1,921.9,0,Web,Delivered
ORD-005928,07-11-2023,CUST-0255,1134,1,3207.87,3207.87,1722.13,0,App,Delivered
ORD-005928,07-11-2023,CUST-0639,1012,1,1096.02,1096.02,510.98,0,Web,Delivered
ORD-005929,08-04-2024,CUST-0894,1032,1,1591,1591,110,0,Web,Delivered
ORD-005930,27-08-2023,CUST-0984,1051,1,1138.06,1138.06,59.94,0,Store,Returned
ORD-005930,27-08-2023,CUST-0207,1001,1,1070.61,1070.61,141.39,0,App,Delivered
ORD-005931,08-09-2024,CUST-0609,1010,1,3467.89,3467.89,511.11,0,App,Delivered
ORD-005932,19-10-2024,CUST-0641,1083,1,1811.44,1811.44,135.56,0,App,Delivered
ORD-005933,09-01-2023,CUST-0222,1084,1,3234.74,3234.74,333.26,0,App,Delivered
ORD-005934,15-07-2023,CUST-0495,1030,2,2278.28,4556.56,417.44,0,App,Delivered
ORD-005935,05-07-2023,CUST-0404,1126,1,4387.55,4387.55,262.45,0,App,Returned
ORD-005935,05-07-2023,CUST-0446,1036,1,2775.38,2775.38,180.62,0,Store,Delivered
ORD-005936,11-06-2023,CUST-0655,1043,2,3956.79,7913.58,864.42,0,App,Delivered
ORD-005937,02-12-2023,CUST-0489,1137,1,3240.07,3240.07,301.93,0,Web,Delivered
ORD-005938,20-06-2024,CUST-0275,1113,1,2212.24,2212.24,23.76,0,App,Delivered
ORD-005939,04-02-2023,CUST-0454,1031,2,819.75,1639.5,128.5,0,App,Delivered
ORD-005940,14-04-2024,CUST-0804,1142,1,4126.64,4126.64,317.36,0,Store,Delivered
ORD-005941,19-04-2023,CUST-0582,1213,2,2588.68,5177.35,700.65,0,App,Delivered
ORD-005942,28-02-2024,CUST-0775,1192,1,2433.06,2433.06,5.94,0,App,Delivered
ORD-005943,29-03-2024,CUST-0899,1020,1,3096.85,3096.85,303.15,0,App,Delivered
ORD-005944,15-01-2024,CUST-0246,1038,1,528.43,528.43,33.57,0,App,Delivered
ORD-005945,07-04-2023,CUST-0137,1073,2,2486.45,4972.9,665.1,0,App,Delivered
ORD-005945,07-04-2023,CUST-0750,1004,2,4695.33,9390.65,143.35,0,App,Delivered
ORD-005946,30-04-2023,CUST-0603,1089,1,4235.69,4235.69,601.31,0,App,Delivered
ORD-005947,09-04-2023,CUST-0491,1073,1,2428.83,2428.83,390.17,0,Web,Delivered
ORD-005948,11-03-2023,CUST-0903,1093,1,775.76,775.76,104.24,0,Web,Delivered
ORD-005949,19-04-2024,CUST-0227,1134,1,4577.37,4577.37,352.63,0,App,Returned
ORD-005950,20-09-2024,CUST-0901,1208,1,2994.72,2994.72,410.28,0,Web,Delivered
ORD-005951,26-07-2024,CUST-0052,1155,1,2420.61,2420.61,41.39,0,Store,Delivered
ORD-005952,27-08-2024,CUST-0929,1038,1,529.45,529.45,32.55,0,App,Delivered
ORD-005953,11-05-2024,CUST-0955,1063,1,1911.76,1911.76,545.24,0,Web,Delivered
ORD-005953,11-05-2024,CUST-0796,1151,1,1000.75,1000.75,175.25,0,Store,Delivered
ORD-005954,10-06-2023,CUST-0859,1235,1,3619.88,3619.88,305.12,0,App,Delivered
ORD-005955,27-09-2023,CUST-0184,1237,1,4288.62,4288.62,499.38,0,Store,Delivered
ORD-005956,03-01-2023,CUST-0692,1094,1,2526.16,2526.16,54.84,0,App,Delivered
ORD-005957,08-09-2023,CUST-0001,1079,1,4719.88,4719.88,83.12,0,App,Delivered
ORD-005958,24-05-2024,CUST-0583,1106,2,1404.18,2808.35,907.65,0,App,Delivered
ORD-005959,07-12-2024,CUST-0893,1217,2,2572.73,5145.46,102.54,0,App,Returned
ORD-005960,11-03-2024,CUST-0018,1053,1,3497.44,3497.44,260.56,0,App,Delivered
ORD-005961,15-05-2024,CUST-0396,1059,1,4090.57,4090.57,607.43,0,Web,Delivered
ORD-005962,18-09-2024,CUST-0847,1240,1,2123.21,2123.21,201.79,0,App,Delivered
ORD-005963,23-03-2024,CUST-0824,1224,1,1712.42,1712.42,179.58,0,Web,Delivered
ORD-005964,28-10-2024,CUST-0899,1146,1,4700.07,4700.07,49.93,0,Web,Delivered
ORD-005965,19-05-2024,CUST-0606,1105,1,928.2,928.2,266.8,0,Store,Delivered
ORD-005965,19-05-2024,CUST-0414,1237,3,3851.02,11553.07,2810.93,0,Store,Delivered
ORD-005966,19-12-2023,CUST-0187,1034,1,3347.66,3347.66,60.34,0,App,Delivered
